p_id,gq_id,gq_type,sporder,age,sex
486745238,G110010002024C1,C,365,19,2
486745237,G110010002024C1,C,366,20,2
486745236,G110010002024C1,C,367,23,2
486745235,G110010002024C1,C,368,22,2
486745234,G110010002024C1,C,369,20,2
486745233,G110010002024C1,C,370,18,2
486745232,G110010002024C1,C,371,19,2
486745231,G110010002024C1,C,372,24,2
486745230,G110010002024C1,C,373,21,2
486745229,G110010002024C1,C,374,20,2
486745228,G110010002024C1,C,375,19,2
486745227,G110010002024C1,C,376,19,2
486745226,G110010002024C1,C,377,19,2
486745225,G110010002024C1,C,378,21,2
486745224,G110010002024C1,C,379,18,2
486745223,G110010002024C1,C,380,20,2
486745222,G110010002024C1,C,381,19,2
486745221,G110010002024C1,C,382,21,2
486745220,G110010002024C1,C,383,22,2
486745219,G110010002024C1,C,384,23,2
486745218,G110010002024C1,C,385,18,2
486745217,G110010002024C1,C,386,19,2
486745216,G110010002024C1,C,387,18,2
486745215,G110010002024C1,C,388,24,2
486745214,G110010002024C1,C,389,18,2
486745213,G110010002024C1,C,390,22,2
486744878,G110010002024C1,C,391,20,2
486745212,G110010002024C1,C,392,18,2
486745211,G110010002024C1,C,393,19,2
486745210,G110010002024C1,C,394,18,2
486745209,G110010002024C1,C,395,24,2
486745208,G110010002024C1,C,396,19,2
486745207,G110010002024C1,C,397,19,2
486745206,G110010002024C1,C,398,19,2
486745205,G110010002024C1,C,399,21,2
486745204,G110010002024C1,C,400,20,2
486745203,G110010002024C1,C,401,20,2
486745202,G110010002024C1,C,402,24,2
486745201,G110010002024C1,C,403,18,2
486745200,G110010002024C1,C,404,19,2
486745199,G110010002024C1,C,405,21,2
486745198,G110010002024C1,C,406,20,2
486745197,G110010002024C1,C,407,19,2
486745196,G110010002024C1,C,408,19,2
486745195,G110010002024C1,C,409,18,2
486745194,G110010002024C1,C,410,19,2
486745193,G110010002024C1,C,411,19,2
486745192,G110010002024C1,C,412,19,2
486745191,G110010002024C1,C,413,18,2
486745190,G110010002024C1,C,414,18,2
486745189,G110010002024C1,C,415,19,2
486744804,G110010002024C1,C,416,18,2
486744805,G110010002024C1,C,417,19,2
486744806,G110010002024C1,C,418,18,2
486744807,G110010002024C1,C,419,18,2
486744808,G110010002024C1,C,420,18,2
486744809,G110010002024C1,C,421,21,2
486744810,G110010002024C1,C,422,20,2
486744811,G110010002024C1,C,423,20,2
486744812,G110010002024C1,C,424,18,2
486744813,G110010002024C1,C,425,24,2
486744814,G110010002024C1,C,426,19,2
486744815,G110010002024C1,C,427,18,2
486744816,G110010002024C1,C,428,23,2
486744817,G110010002024C1,C,429,19,2
486744818,G110010002024C1,C,430,31,2
486744819,G110010002024C1,C,431,19,2
486744820,G110010002024C1,C,432,20,2
486744821,G110010002024C1,C,433,19,2
486744822,G110010002024C1,C,434,20,2
486744823,G110010002024C1,C,435,20,2
486744824,G110010002024C1,C,436,23,2
486744825,G110010002024C1,C,437,19,2
486744826,G110010002024C1,C,438,18,2
486744827,G110010002024C1,C,439,22,2
486744828,G110010002024C1,C,440,22,2
486744829,G110010002024C1,C,441,18,2
486744830,G110010002024C1,C,442,19,2
486744831,G110010002024C1,C,443,20,2
486744832,G110010002024C1,C,444,18,2
486744833,G110010002024C1,C,445,23,2
486744834,G110010002024C1,C,446,19,2
486744835,G110010002024C1,C,447,19,2
486744836,G110010002024C1,C,448,20,2
486744837,G110010002024C1,C,449,20,2
486744838,G110010002024C1,C,450,19,2
486744839,G110010002024C1,C,451,19,2
486744840,G110010002024C1,C,452,18,2
486744841,G110010002024C1,C,453,19,2
486744842,G110010002024C1,C,454,19,2
486744843,G110010002024C1,C,455,20,2
486744844,G110010002024C1,C,456,20,2
486744845,G110010002024C1,C,457,18,2
486744846,G110010002024C1,C,458,20,2
486744847,G110010002024C1,C,459,21,2
486744848,G110010002024C1,C,460,19,2
486744849,G110010002024C1,C,461,18,2
486744850,G110010002024C1,C,462,18,2
486744851,G110010002024C1,C,463,22,2
486745188,G110010002024C1,C,464,18,2
486745187,G110010002024C1,C,465,19,2
486745186,G110010002024C1,C,466,19,2
486745185,G110010002024C1,C,467,21,2
486745184,G110010002024C1,C,468,19,2
486745183,G110010002024C1,C,469,29,2
486745182,G110010002024C1,C,470,19,2
486745181,G110010002024C1,C,471,22,2
486745180,G110010002024C1,C,472,19,2
486744864,G110010002024C1,C,473,20,2
486744865,G110010002024C1,C,474,22,2
486744866,G110010002024C1,C,475,19,2
486744867,G110010002024C1,C,476,21,2
486745179,G110010002024C1,C,477,22,2
486745178,G110010002024C1,C,478,19,2
486745177,G110010002024C1,C,479,19,2
486745176,G110010002024C1,C,480,24,2
486745175,G110010002024C1,C,481,24,2
486745174,G110010002024C1,C,482,21,2
486745173,G110010002024C1,C,483,24,2
486745172,G110010002024C1,C,484,22,2
486745171,G110010002024C1,C,485,20,2
486745170,G110010002024C1,C,486,21,2
486745169,G110010002024C1,C,487,20,2
486745168,G110010002024C1,C,488,19,2
486745167,G110010002024C1,C,489,22,2
486744868,G110010002024C1,C,490,19,2
486744869,G110010002024C1,C,491,19,2
486744870,G110010002024C1,C,492,21,2
486744871,G110010002024C1,C,493,19,2
486744872,G110010002024C1,C,494,18,2
486744873,G110010002024C1,C,495,23,2
486744874,G110010002024C1,C,496,22,2
486744875,G110010002024C1,C,497,42,2
486744876,G110010002024C1,C,498,22,2
486744877,G110010002024C1,C,499,19,2
486745166,G110010002024C1,C,500,23,2
486745165,G110010002024C1,C,501,19,2
486745164,G110010002024C1,C,502,18,2
486745163,G110010002024C1,C,503,21,2
486745162,G110010002024C1,C,504,20,2
486745161,G110010002024C1,C,505,18,2
486745160,G110010002024C1,C,506,18,2
486745159,G110010002024C1,C,507,18,2
486745158,G110010002024C1,C,508,18,2
486745157,G110010002024C1,C,509,20,2
486745156,G110010002024C1,C,510,19,2
486745155,G110010002024C1,C,511,19,2
486745154,G110010002024C1,C,512,19,2
486745153,G110010002024C1,C,513,18,2
486745152,G110010002024C1,C,514,22,2
486745151,G110010002024C1,C,515,21,2
486745150,G110010002024C1,C,516,21,2
486745149,G110010002024C1,C,517,18,2
486745148,G110010002024C1,C,518,19,2
486745147,G110010002024C1,C,519,19,2
486745146,G110010002024C1,C,520,20,2
486745145,G110010002024C1,C,521,22,2
486745144,G110010002024C1,C,522,19,2
486745143,G110010002024C1,C,523,18,2
486745142,G110010002024C1,C,524,21,2
486745141,G110010002024C1,C,525,18,2
486745140,G110010002024C1,C,526,21,2
486745139,G110010002024C1,C,527,19,2
486745138,G110010002024C1,C,528,18,2
486745137,G110010002024C1,C,529,22,2
486745136,G110010002024C1,C,530,19,2
486745135,G110010002024C1,C,531,44,2
486745134,G110010002024C1,C,532,22,2
486745133,G110010002024C1,C,533,23,2
486745132,G110010002024C1,C,534,18,2
486745131,G110010002024C1,C,535,22,2
486745130,G110010002024C1,C,536,19,2
486745129,G110010002024C1,C,537,19,2
486745128,G110010002024C1,C,538,18,2
486745127,G110010002024C1,C,539,19,2
486745126,G110010002024C1,C,540,22,2
486745125,G110010002024C1,C,541,21,2
486745124,G110010002024C1,C,542,20,2
486745123,G110010002024C1,C,543,20,2
486745122,G110010002024C1,C,544,21,2
486745121,G110010002024C1,C,545,23,2
486745120,G110010002024C1,C,546,22,2
486745119,G110010002024C1,C,547,21,2
486745118,G110010002024C1,C,548,19,2
486745117,G110010002024C1,C,549,21,2
486745116,G110010002024C1,C,550,19,2
486745115,G110010002024C1,C,551,18,2
486745114,G110010002024C1,C,552,18,2
486745113,G110010002024C1,C,553,22,2
486744854,G110010002024C1,C,554,18,2
486744855,G110010002024C1,C,555,32,2
486744856,G110010002024C1,C,556,21,2
486744857,G110010002024C1,C,557,18,2
486744858,G110010002024C1,C,558,19,2
486744859,G110010002024C1,C,559,23,2
486744860,G110010002024C1,C,560,19,2
486744861,G110010002024C1,C,561,20,2
486744862,G110010002024C1,C,562,19,2
486744863,G110010002024C1,C,563,24,2
486745112,G110010002024C1,C,564,18,2
486745111,G110010002024C1,C,565,19,2
486745110,G110010002024C1,C,566,24,2
486745109,G110010002024C1,C,567,19,2
486745108,G110010002024C1,C,568,19,2
486745107,G110010002024C1,C,569,23,2
486745106,G110010002024C1,C,570,23,2
486745105,G110010002024C1,C,571,23,2
486745104,G110010002024C1,C,572,18,2
486745103,G110010002024C1,C,573,19,2
486745102,G110010002024C1,C,574,20,2
486745101,G110010002024C1,C,575,21,2
486745100,G110010002024C1,C,576,19,2
486745099,G110010002024C1,C,577,19,2
486745098,G110010002024C1,C,578,19,2
486745097,G110010002024C1,C,579,19,2
486745096,G110010002024C1,C,580,19,2
486745095,G110010002024C1,C,581,19,2
486745094,G110010002024C1,C,582,19,2
486745093,G110010002024C1,C,583,19,2
486745092,G110010002024C1,C,584,19,2
486745091,G110010002024C1,C,585,19,2
486745090,G110010002024C1,C,586,19,2
486745089,G110010002024C1,C,587,27,2
486745088,G110010002024C1,C,588,20,2
486745087,G110010002024C1,C,589,22,2
486745086,G110010002024C1,C,590,21,2
486745085,G110010002024C1,C,591,21,2
486745084,G110010002024C1,C,592,23,2
486745083,G110010002024C1,C,593,23,2
486745082,G110010002024C1,C,594,22,2
486745081,G110010002024C1,C,595,19,2
486745080,G110010002024C1,C,596,18,2
486745079,G110010002024C1,C,597,19,2
486745078,G110010002024C1,C,598,19,2
486745077,G110010002024C1,C,599,19,2
486745076,G110010002024C1,C,600,18,2
486745075,G110010002024C1,C,601,19,2
486745074,G110010002024C1,C,602,19,2
486745073,G110010002024C1,C,603,19,2
486745072,G110010002024C1,C,604,29,2
486745071,G110010002024C1,C,605,23,2
486745070,G110010002024C1,C,606,23,2
486745069,G110010002024C1,C,607,22,2
486745068,G110010002024C1,C,608,19,2
486745067,G110010002024C1,C,609,19,2
486745066,G110010002024C1,C,610,19,2
486745065,G110010002024C1,C,611,20,2
486745064,G110010002024C1,C,612,19,2
486745063,G110010002024C1,C,613,19,2
486745062,G110010002024C1,C,614,20,2
486745061,G110010002024C1,C,615,21,2
486745060,G110010002024C1,C,616,23,2
486745059,G110010002024C1,C,617,18,2
486745058,G110010002024C1,C,618,21,2
486745057,G110010002024C1,C,619,18,2
486745056,G110010002024C1,C,620,20,2
486745055,G110010002024C1,C,621,19,2
486745054,G110010002024C1,C,622,23,2
486745053,G110010002024C1,C,623,19,2
486745052,G110010002024C1,C,624,19,2
486745051,G110010002024C1,C,625,22,2
486745050,G110010002024C1,C,626,24,2
486745049,G110010002024C1,C,627,20,2
486745048,G110010002024C1,C,628,18,2
486745047,G110010002024C1,C,629,20,2
486745046,G110010002024C1,C,630,23,2
486745045,G110010002024C1,C,631,22,2
486745044,G110010002024C1,C,632,18,2
486745043,G110010002024C1,C,633,19,2
486745042,G110010002024C1,C,634,21,2
486745041,G110010002024C1,C,635,20,2
486745040,G110010002024C1,C,636,19,2
486745039,G110010002024C1,C,637,18,2
486745038,G110010002024C1,C,638,24,2
486745037,G110010002024C1,C,639,21,2
486745036,G110010002024C1,C,640,19,2
486745035,G110010002024C1,C,641,19,2
486745034,G110010002024C1,C,642,19,2
486745033,G110010002024C1,C,643,33,2
486745032,G110010002024C1,C,644,20,2
486745031,G110010002024C1,C,645,20,2
486745030,G110010002024C1,C,646,20,2
486744214,G110010002024C1,C,647,20,1
486744215,G110010002024C1,C,648,21,1
486744216,G110010002024C1,C,649,20,1
486744217,G110010002024C1,C,650,19,1
486744218,G110010002024C1,C,651,18,1
486744219,G110010002024C1,C,652,21,1
486744220,G110010002024C1,C,653,19,1
486744221,G110010002024C1,C,654,19,1
486744222,G110010002024C1,C,655,20,1
486744223,G110010002024C1,C,656,19,1
486744224,G110010002024C1,C,657,18,1
486744225,G110010002024C1,C,658,22,1
486744226,G110010002024C1,C,659,20,1
486744227,G110010002024C1,C,660,18,1
486744228,G110010002024C1,C,661,21,1
486744229,G110010002024C1,C,662,18,1
486744230,G110010002024C1,C,663,24,1
486744231,G110010002024C1,C,664,19,1
486744232,G110010002024C1,C,665,19,1
486744233,G110010002024C1,C,666,19,1
486744234,G110010002024C1,C,667,23,1
486744235,G110010002024C1,C,668,20,1
486744236,G110010002024C1,C,669,19,1
486744237,G110010002024C1,C,670,19,1
486744238,G110010002024C1,C,671,19,1
486744239,G110010002024C1,C,672,19,1
486744240,G110010002024C1,C,673,18,1
486744241,G110010002024C1,C,674,18,1
486744242,G110010002024C1,C,675,19,1
486744243,G110010002024C1,C,676,22,1
486744244,G110010002024C1,C,677,24,1
486744245,G110010002024C1,C,678,18,1
486744246,G110010002024C1,C,679,20,1
486744247,G110010002024C1,C,680,20,1
486744248,G110010002024C1,C,681,18,1
486744249,G110010002024C1,C,682,19,1
486744250,G110010002024C1,C,683,21,1
486744251,G110010002024C1,C,684,19,1
486744252,G110010002024C1,C,685,22,1
486744253,G110010002024C1,C,686,19,1
486744254,G110010002024C1,C,687,24,1
486744255,G110010002024C1,C,688,24,1
486744256,G110010002024C1,C,689,22,1
486744257,G110010002024C1,C,690,18,1
486744258,G110010002024C1,C,691,30,1
486744259,G110010002024C1,C,692,26,1
486744260,G110010002024C1,C,693,19,1
486744261,G110010002024C1,C,694,23,1
486744262,G110010002024C1,C,695,19,1
486744263,G110010002024C1,C,696,19,1
486744264,G110010002024C1,C,697,18,1
486744265,G110010002024C1,C,698,24,1
486744266,G110010002024C1,C,699,19,1
486744267,G110010002024C1,C,700,18,1
486744268,G110010002024C1,C,701,24,1
486744269,G110010002024C1,C,702,21,1
486744270,G110010002024C1,C,703,18,1
486744271,G110010002024C1,C,704,21,1
486744272,G110010002024C1,C,705,20,1
486744273,G110010002024C1,C,706,19,1
486744274,G110010002024C1,C,707,20,1
486744275,G110010002024C1,C,708,19,1
486744276,G110010002024C1,C,709,19,1
486744277,G110010002024C1,C,710,19,1
486744278,G110010002024C1,C,711,20,1
486744279,G110010002024C1,C,712,19,1
486744280,G110010002024C1,C,713,18,1
486744281,G110010002024C1,C,714,18,1
486744282,G110010002024C1,C,715,19,1
486744283,G110010002024C1,C,716,21,1
486744284,G110010002024C1,C,717,18,1
486744285,G110010002024C1,C,718,19,1
486744286,G110010002024C1,C,719,22,1
486744287,G110010002024C1,C,720,24,1
486744288,G110010002024C1,C,721,19,1
486744289,G110010002024C1,C,722,21,1
486744290,G110010002024C1,C,723,21,1
486744291,G110010002024C1,C,724,24,1
486744292,G110010002024C1,C,725,24,1
486744293,G110010002024C1,C,726,19,1
486744294,G110010002024C1,C,727,23,1
486744295,G110010002024C1,C,728,21,1
486744296,G110010002024C1,C,729,20,1
486744297,G110010002024C1,C,730,20,1
486744298,G110010002024C1,C,731,19,1
486744299,G110010002024C1,C,732,19,1
486744300,G110010002024C1,C,733,19,1
486744301,G110010002024C1,C,734,18,1
486744302,G110010002024C1,C,735,23,1
486744303,G110010002024C1,C,736,21,1
486744304,G110010002024C1,C,737,18,1
486744305,G110010002024C1,C,738,21,1
486744306,G110010002024C1,C,739,18,1
486744307,G110010002024C1,C,740,21,1
486744308,G110010002024C1,C,741,58,1
486744309,G110010002024C1,C,742,20,1
486744310,G110010002024C1,C,743,22,1
486744311,G110010002024C1,C,744,22,1
486744312,G110010002024C1,C,745,23,1
486744313,G110010002024C1,C,746,19,1
486744314,G110010002024C1,C,747,23,1
486744315,G110010002024C1,C,748,19,1
486744316,G110010002024C1,C,749,19,1
486744317,G110010002024C1,C,750,18,1
486744318,G110010002024C1,C,751,20,1
486744319,G110010002024C1,C,752,19,1
486744320,G110010002024C1,C,753,19,1
486744321,G110010002024C1,C,754,19,1
486744322,G110010002024C1,C,755,23,1
486744323,G110010002024C1,C,756,20,1
486744324,G110010002024C1,C,757,19,1
486744325,G110010002024C1,C,758,19,1
486744326,G110010002024C1,C,759,24,1
486744327,G110010002024C1,C,760,18,1
486744328,G110010002024C1,C,761,19,1
486744329,G110010002024C1,C,762,21,1
486744330,G110010002024C1,C,763,18,1
486744331,G110010002024C1,C,764,21,1
486744332,G110010002024C1,C,765,23,1
486744333,G110010002024C1,C,766,19,1
486744334,G110010002024C1,C,767,22,1
486744335,G110010002024C1,C,768,19,1
486744336,G110010002024C1,C,769,22,1
486744337,G110010002024C1,C,770,20,1
486744338,G110010002024C1,C,771,23,1
486744339,G110010002024C1,C,772,19,1
486744340,G110010002024C1,C,773,22,1
486744341,G110010002024C1,C,774,18,1
486744342,G110010002024C1,C,775,19,1
486744343,G110010002024C1,C,776,18,1
486744344,G110010002024C1,C,777,19,1
486744345,G110010002024C1,C,778,21,1
486744346,G110010002024C1,C,779,19,1
486744347,G110010002024C1,C,780,19,1
486744348,G110010002024C1,C,781,24,1
486744349,G110010002024C1,C,782,21,1
486744350,G110010002024C1,C,783,21,1
486744351,G110010002024C1,C,784,19,1
486744352,G110010002024C1,C,785,21,1
486744353,G110010002024C1,C,786,18,1
486744354,G110010002024C1,C,787,19,1
486744355,G110010002024C1,C,788,19,1
486744356,G110010002024C1,C,789,24,1
486744357,G110010002024C1,C,790,21,1
486744358,G110010002024C1,C,791,29,1
486744359,G110010002024C1,C,792,24,1
486744360,G110010002024C1,C,793,18,1
486744361,G110010002024C1,C,794,22,1
486744362,G110010002024C1,C,795,23,1
486744363,G110010002024C1,C,796,19,1
486744364,G110010002024C1,C,797,19,1
486744365,G110010002024C1,C,798,18,1
486744366,G110010002024C1,C,799,21,1
486744367,G110010002024C1,C,800,19,1
486744368,G110010002024C1,C,801,22,1
486744369,G110010002024C1,C,802,18,1
486744370,G110010002024C1,C,803,21,1
486744371,G110010002024C1,C,804,22,1
486744372,G110010002024C1,C,805,21,1
486744373,G110010002024C1,C,806,19,1
486744374,G110010002024C1,C,807,21,1
486744375,G110010002024C1,C,808,18,1
486744376,G110010002024C1,C,809,19,1
486744377,G110010002024C1,C,810,22,1
486744378,G110010002024C1,C,811,27,1
486744379,G110010002024C1,C,812,19,1
486744380,G110010002024C1,C,813,23,1
486744381,G110010002024C1,C,814,19,1
486744382,G110010002024C1,C,815,49,1
486744383,G110010002024C1,C,816,19,1
486744384,G110010002024C1,C,817,19,1
486744385,G110010002024C1,C,818,18,1
486744386,G110010002024C1,C,819,24,1
486744387,G110010002024C1,C,820,18,1
486744388,G110010002024C1,C,821,22,1
486744389,G110010002024C1,C,822,19,1
486744390,G110010002024C1,C,823,21,1
486744391,G110010002024C1,C,824,19,1
486744392,G110010002024C1,C,825,19,1
486744393,G110010002024C1,C,826,19,1
486744394,G110010002024C1,C,827,18,1
486744395,G110010002024C1,C,828,22,1
486744396,G110010002024C1,C,829,19,1
486744397,G110010002024C1,C,830,22,1
486744398,G110010002024C1,C,831,23,1
486744399,G110010002024C1,C,832,18,1
486744400,G110010002024C1,C,833,22,1
486744401,G110010002024C1,C,834,19,1
486744402,G110010002024C1,C,835,21,1
486744403,G110010002024C1,C,836,27,1
486744404,G110010002024C1,C,837,21,1
486744405,G110010002024C1,C,838,19,1
486744406,G110010002024C1,C,839,19,1
486744407,G110010002024C1,C,840,24,1
486744408,G110010002024C1,C,841,19,1
486744409,G110010002024C1,C,842,19,1
486744410,G110010002024C1,C,843,21,1
486744411,G110010002024C1,C,844,19,1
486744412,G110010002024C1,C,845,19,1
486744413,G110010002024C1,C,846,20,1
486744414,G110010002024C1,C,847,22,1
486744415,G110010002024C1,C,848,22,1
486744416,G110010002024C1,C,849,20,1
486744417,G110010002024C1,C,850,32,1
486744418,G110010002024C1,C,851,19,1
486744419,G110010002024C1,C,852,19,1
486744420,G110010002024C1,C,853,18,1
486744421,G110010002024C1,C,854,23,1
486744422,G110010002024C1,C,855,23,1
486744423,G110010002024C1,C,856,24,1
486744424,G110010002024C1,C,857,21,1
486744425,G110010002024C1,C,858,19,1
486744426,G110010002024C1,C,859,21,1
486744427,G110010002024C1,C,860,19,1
486744428,G110010002024C1,C,861,20,1
486744429,G110010002024C1,C,862,19,1
486744430,G110010002024C1,C,863,24,1
486744431,G110010002024C1,C,864,20,1
486744432,G110010002024C1,C,865,20,1
486744433,G110010002024C1,C,866,21,1
486744434,G110010002024C1,C,867,18,1
486744435,G110010002024C1,C,868,19,1
486744436,G110010002024C1,C,869,18,1
486744437,G110010002024C1,C,870,20,1
486744438,G110010002024C1,C,871,21,1
486744439,G110010002024C1,C,872,19,1
486744440,G110010002024C1,C,873,22,1
486744441,G110010002024C1,C,874,19,1
486744442,G110010002024C1,C,875,21,1
486744443,G110010002024C1,C,876,19,1
486744444,G110010002024C1,C,877,18,1
486744445,G110010002024C1,C,878,19,1
486744446,G110010002024C1,C,879,19,1
486744447,G110010002024C1,C,880,22,1
486744448,G110010002024C1,C,881,18,1
486744449,G110010002024C1,C,882,22,1
486744450,G110010002024C1,C,883,21,1
486744451,G110010002024C1,C,884,19,1
486744452,G110010002024C1,C,885,22,1
486744453,G110010002024C1,C,886,18,1
486744454,G110010002024C1,C,887,23,1
486744455,G110010002024C1,C,888,24,1
486744456,G110010002024C1,C,889,21,1
486744457,G110010002024C1,C,890,22,1
486744458,G110010002024C1,C,891,20,1
486744459,G110010002024C1,C,892,20,1
486744460,G110010002024C1,C,893,18,1
